site_id,name,facility_category,latitude,longitude,inside_no_fly_zone,drone_access_class
facility_2295,فوق تخصص بیماری های ریوی و اسم ‌آلرژی دکتر زحمتکش,doctors,35.7664634,51.4428401,False,eligible_for_obstacle_safe_drone_routing
facility_2296,مطب روانشناسی دکتر مریم باباخانی,doctors,35.7338578,51.4397718,False,eligible_for_obstacle_safe_drone_routing
facility_2297,مرکز طب سنتی دکتر آزما,doctors,35.6906478,51.3701655,True,requires_special_authorization_or_ground_handoff
facility_2298,دکتر حسن موسوی روانشناس هیپنوتراپیست,doctors,35.7324417,51.4988739,True,requires_special_authorization_or_ground_handoff
facility_2299,کلینیک زیبایی نوریا,doctors,35.6933887,51.447486,True,requires_special_authorization_or_ground_handoff
facility_2300,کلینیک پرسیس,doctors,35.7677056,51.3568871,False,eligible_for_obstacle_safe_drone_routing
facility_2301,مطب دکتر وازریک تروسیان,doctors,35.7241563,51.4166049,False,eligible_for_obstacle_safe_drone_routing
facility_2302,مطب دکتر نگین سازمند,doctors,35.7678948,51.4602837,True,requires_special_authorization_or_ground_handoff
facility_2303,مطب لیزر پوست و مو هفت تیر,clinic,35.7197645,51.4254264,False,eligible_for_obstacle_safe_drone_routing
facility_2304,دکتر محمد باقر فتاحی جراح پلاستیک بینی,doctors,35.7390653,51.4151084,True,requires_special_authorization_or_ground_handoff
facility_2305,دکتر آمنه لاهوتی . فلوشیپ ناباروری و آی وی اف,doctors,35.7478481,51.4017191,False,eligible_for_obstacle_safe_drone_routing
facility_2306,مرکز روانشناسی داروش,clinic,35.7919761,51.4772355,True,requires_special_authorization_or_ground_handoff
facility_2307,مطب دکتر ملیحه عرب,doctors,35.7581469,51.361812,False,eligible_for_obstacle_safe_drone_routing
facility_2308,کلینیک درمانی زیبایی روناک,clinic,35.758523,51.4108436,True,requires_special_authorization_or_ground_handoff
facility_2309,دکتر سعید شیرنگی,doctors,35.7728542,51.3635009,False,eligible_for_obstacle_safe_drone_routing
facility_2310,مطب عروق و واریس دکتر احمد صادقپور,doctors,35.7236389,51.4121685,False,eligible_for_obstacle_safe_drone_routing
facility_2311,روان درمانگر تحلیلی مجتبی خانپور,doctors,35.7596493,51.4370442,True,requires_special_authorization_or_ground_handoff
facility_2312,دکتر مهرداد جعفری فشارکی متخصص قلب,doctors,35.7679646,51.4605801,True,requires_special_authorization_or_ground_handoff
facility_2313,کلینیک صدیق,hospital,35.770173,51.3750103,False,eligible_for_obstacle_safe_drone_routing
facility_2314,متخصص پوست دکتر سیامک داودی,doctors,35.7323814,51.4324273,False,eligible_for_obstacle_safe_drone_routing
facility_2315,فیزیوتراپی بیمارستان توس,clinic,35.7243269,51.414477,False,eligible_for_obstacle_safe_drone_routing
facility_2316,مطب پوست مو دکتر مژگان نیکان تبار,doctors,35.7278438,51.3882431,True,requires_special_authorization_or_ground_handoff
facility_2317,کلینیک نجوا,clinic,35.7250756,51.4260144,True,requires_special_authorization_or_ground_handoff
facility_2318,سونوگرافی و رادیولوژی نیاوران,clinic,35.811789,51.4653822,False,eligible_for_obstacle_safe_drone_routing
facility_2319,مطب دکتر فراهینی متخصص ارتوپدی، فلوشیپ جراحی زانو,doctors,35.7566552,51.4103936,False,eligible_for_obstacle_safe_drone_routing
facility_2320,فیزیوتراپی شفاگستر,doctors,35.7585383,51.353088,False,eligible_for_obstacle_safe_drone_routing
facility_2321,کلینیک زیبایی دیورا,doctors,35.7992333,51.4271648,True,requires_special_authorization_or_ground_handoff
facility_2322,هیرمن اسپا,doctors,35.7824874,51.3730942,False,eligible_for_obstacle_safe_drone_routing
facility_2323,کلینیک اندومتریوز,clinic,35.799899,51.4504197,False,eligible_for_obstacle_safe_drone_routing
facility_2324,مطب پوست و مو و زیبایی دکتر سیمین ایرانپور,doctors,35.7538874,51.461621,False,eligible_for_obstacle_safe_drone_routing
facility_2325,کلینیک مهرافرا,clinic,35.7676291,51.3552043,False,eligible_for_obstacle_safe_drone_routing
facility_2326,زالو درمانی مهری,clinic,35.6694728,51.2992548,True,requires_special_authorization_or_ground_handoff
facility_2327,مطب دكتر آرزو آستركی,doctors,35.7637468,51.4454638,False,eligible_for_obstacle_safe_drone_routing
facility_2328,کلینیک سوان,clinic,35.8019458,51.4536991,False,eligible_for_obstacle_safe_drone_routing
facility_2329,کلینیک تخصصی پوست ومو نوین همسا,hospital,35.7904554,51.4758076,True,requires_special_authorization_or_ground_handoff
facility_2330,دفتر مشاوره و روانشناسی ماه تاب,clinic,35.7637092,51.4453887,False,eligible_for_obstacle_safe_drone_routing
facility_2331,پارس کلینیک,doctors,35.745702,51.4116245,False,eligible_for_obstacle_safe_drone_routing
facility_2332,آزمایشگاه آنلاین نمونت,laboratory,35.6952184,51.3750528,False,eligible_for_obstacle_safe_drone_routing
facility_2333,کلینیک سرنا شعبه زعفرانیه,doctors,35.8078176,51.4192964,False,eligible_for_obstacle_safe_drone_routing
facility_2334,کلینیک سرنا شعبه اقدسیه,doctors,35.8004465,51.4826114,True,requires_special_authorization_or_ground_handoff
facility_2335,دکتر آرش جهانشاهی,doctors,35.7957586,51.4423836,True,requires_special_authorization_or_ground_handoff
facility_2336,دکتر سمانه شیبانی,doctors,35.7957825,51.4423805,True,requires_special_authorization_or_ground_handoff
facility_2337,مطب دکتر کمال کوچک زاده,doctors,35.7239442,51.4232288,False,eligible_for_obstacle_safe_drone_routing
facility_2338,کلینیک روانشناسی دکتر بهرامی,doctors,35.7647904,51.4189484,True,requires_special_authorization_or_ground_handoff
facility_2339,مطب دکتر پورمتعبد ( فوق تخصص غدد اطفال),clinic,35.7171578,51.3949588,True,requires_special_authorization_or_ground_handoff
facility_2340,unnamed,clinic,35.7050966,51.4021428,True,requires_special_authorization_or_ground_handoff
facility_2341,رادیولوژی و سونوگرافی دولت,doctors,35.7793088,51.4448965,False,eligible_for_obstacle_safe_drone_routing
facility_2342,مطب دکتر کتایون قویمی متخصص زنان وزیبایی,doctors,35.7817152,51.3736084,False,eligible_for_obstacle_safe_drone_routing
facility_2343,سونوگرافی ماموگرافی و تراکم استخوان دریا,clinic,35.7709947,51.3663409,False,eligible_for_obstacle_safe_drone_routing
facility_2344,کلینیک قلب دکتر آرسیس احمدیه,clinic,35.758237,51.3619024,False,eligible_for_obstacle_safe_drone_routing
facility_2345,مطب دکتر سید فرامرز مدنی,doctors,35.783891,51.4541579,False,eligible_for_obstacle_safe_drone_routing
facility_2346,دکترحسین صالحی فوق تخصص اعصاب روان کودک نوجوان,doctors,35.7797703,51.4492933,False,eligible_for_obstacle_safe_drone_routing
facility_2347,آزمایشگاه پاتوبیولوژی ونک,doctors,35.7578421,51.4125542,True,requires_special_authorization_or_ground_handoff
facility_2348,آتیناطب,doctors,35.7516953,51.2862573,False,eligible_for_obstacle_safe_drone_routing
facility_2349,وانیا مطب دکتر ایین فرد,doctors,35.7620493,51.417446,False,eligible_for_obstacle_safe_drone_routing
facility_2350,آزمایشگاه فوق تخصصی ماندگار,laboratory,35.7583624,51.4471135,True,requires_special_authorization_or_ground_handoff
facility_2351,کلینیک پوست مو دکتر هدیه دهقانپور,doctors,35.7828767,51.3753602,False,eligible_for_obstacle_safe_drone_routing
facility_2352,کلینیک زیبایی آفتاب,clinic,35.7440294,51.5285088,False,eligible_for_obstacle_safe_drone_routing
facility_2353,مطب دکتر فاطمه رحمانی,doctors,35.7459842,51.2628222,True,requires_special_authorization_or_ground_handoff
facility_2354,کلینیک تغذیه قائم آل احمد,clinic,35.6767054,51.4906272,True,requires_special_authorization_or_ground_handoff
facility_2355,مرکز مشاوره و روانشناسی دکتر نسرین دیناروند,doctors,35.603716,51.4282088,True,requires_special_authorization_or_ground_handoff
facility_2356,کلینیک زیبایی دکتر ریحانه احمدخانی,doctors,35.8013346,51.4182397,False,eligible_for_obstacle_safe_drone_routing
facility_2357,مشاوره روانشناسی مانداکلینیک,clinic,35.7242235,51.4216995,False,eligible_for_obstacle_safe_drone_routing
facility_2358,مجتمع دندانپزشکان بامداد مهر,hospital,35.6998563,51.3269311,True,requires_special_authorization_or_ground_handoff
facility_2359,کلینیک قلب دکتر احسان سخاوتی مقدم,clinic,35.6571212,51.3689619,False,eligible_for_obstacle_safe_drone_routing
facility_2360,مطب دکتر لیلا خیاطی زنوزی,doctors,35.7551289,51.4127928,True,requires_special_authorization_or_ground_handoff
facility_2361,آزمایشگاه پاتوبیولوژی ستاره ونک,doctors,35.7586794,51.4131438,False,eligible_for_obstacle_safe_drone_routing
facility_2362,کلینیک روان شناسی ابران دکتر متین چهارراهی,doctors,35.7813537,51.3656572,False,eligible_for_obstacle_safe_drone_routing
facility_2363,مرکز تصویربرداری پزشکی بیمارستان ساسان,doctors,35.7108729,51.4024799,False,eligible_for_obstacle_safe_drone_routing
facility_2364,مطب جراحی پلاستیک دکتر محمدرضا فره وش,doctors,35.7686576,51.4198251,False,eligible_for_obstacle_safe_drone_routing
facility_2365,unnamed,hospital,35.77879748769659,51.3168809606812,False,eligible_for_obstacle_safe_drone_routing
facility_2366,بیمارستان بعثت نهاجا,hospital,35.6797395808427,51.497175776257095,True,requires_special_authorization_or_ground_handoff
facility_2367,بیمارستان لقمان حکیم,hospital,35.6800987467563,51.38802381669221,False,eligible_for_obstacle_safe_drone_routing
facility_2368,بیمارستان فیروزگر,hospital,35.70940659260182,51.40993278052033,False,eligible_for_obstacle_safe_drone_routing
facility_2369,بیمارستان نجمیه,hospital,35.694248209008045,51.41089261654355,False,eligible_for_obstacle_safe_drone_routing
facility_2370,بیمارستان پیامبران,hospital,35.7346140316582,51.32795962754648,False,eligible_for_obstacle_safe_drone_routing
facility_2371,بیمارستان میلاد,hospital,35.745475549849495,51.381265706837816,False,eligible_for_obstacle_safe_drone_routing
facility_2372,بیمارستان فوق تخصصی گلستان نداجا,hospital,35.77247553641362,51.47205729222173,False,eligible_for_obstacle_safe_drone_routing
facility_2373,بیمارستان امام حسین(ع),hospital,35.706218792773406,51.45213506927868,True,requires_special_authorization_or_ground_handoff
facility_2374,پلی‌کلینیک ۱۶ آذر,clinic,35.7023761935295,51.39321449727668,False,eligible_for_obstacle_safe_drone_routing
facility_2375,بیمارستان لاله,hospital,35.75254658921903,51.360438415151485,False,eligible_for_obstacle_safe_drone_routing
facility_2376,بیمارستان خاتم الانبیاء,hospital,35.76994451747533,51.40783098675363,False,eligible_for_obstacle_safe_drone_routing
facility_2377,بیمارستان ولیعصر(عج)فراجا,hospital,35.76800529028534,51.409646315389224,False,eligible_for_obstacle_safe_drone_routing
facility_2378,unnamed,hospital,35.77615633705908,51.365481840157955,False,eligible_for_obstacle_safe_drone_routing
facility_2379,بیمارستان فوق تخصصی محک,hospital,35.811401641099124,51.504554595970696,False,eligible_for_obstacle_safe_drone_routing
facility_2380,بیمارستان بانک ملی ایران,hospital,35.693192171434546,51.41776927739244,False,eligible_for_obstacle_safe_drone_routing
facility_2381,مجتمع بیمارستانی امام خمینی,hospital,35.70806365164816,51.38111814750734,False,eligible_for_obstacle_safe_drone_routing
facility_2382,بیمارستان شهید چمران,hospital,35.793769653631266,51.487587766500624,False,eligible_for_obstacle_safe_drone_routing
facility_2383,بیمارستان فیروزآبادی,hospital,35.5946473534632,51.4364007057721,False,eligible_for_obstacle_safe_drone_routing
facility_2384,بیمارستان شهید مدرس,hospital,35.78768534172641,51.37214117600367,False,eligible_for_obstacle_safe_drone_routing
facility_2385,بیمارستان بهمن,hospital,35.76563893333334,51.380566733333325,False,eligible_for_obstacle_safe_drone_routing
facility_2386,بیمارستان پارسیان,hospital,35.78406081396584,51.38262413940386,False,eligible_for_obstacle_safe_drone_routing
facility_2387,بیمارستان بوعلی,hospital,35.702567881911705,51.45622513521173,True,requires_special_authorization_or_ground_handoff
facility_2388,کلینیک زیبایی پریس,clinic,35.78176245735173,51.44898450314894,False,eligible_for_obstacle_safe_drone_routing
